User ID,Trans ID,Date,Product ID,Product Category,Quant,Avg Price,Delivery Fee,Coupon Status
USER_1248,Transaction_5291,03/24/19,Product_0978,Nest-USA,1,99,6.5,Not Used
USER_1248,Transaction_5292,03/24/19,Product_0981,Nest-USA,2,149,6.5,Used
USER_1248,Transaction_5293,03/24/19,Product_0184,Office,2,1.99,14.41,Not Used
USER_1248,Transaction_5293,03/24/19,Product_0185,Office,2,2.99,14.41,Used
USER_1248,Transaction_5293,03/24/19,Product_0844,Bags,1,4.99,14.41,Not Used
USER_1248,Transaction_5293,03/24/19,Product_0872,Bags,1,10.99,14.41,Used
USER_1248,Transaction_5293,03/24/19,Product_0904,Office,2,1.99,14.41,Used
USER_1078,Transaction_5293,03/24/19,Product_0945,Office,2,2.99,14.41,Clicked
USER_1078,Transaction_5293,03/24/19,Product_0963,Office,1,3.99,14.41,Clicked
USER_1078,Transaction_5294,03/24/19,Product_0985,Nest-USA,1,79,6.5,Clicked
USER_1078,Transaction_5295,03/24/19,Product_0363,Apparel,1,61.59,6.5,Clicked
USER_1078,Transaction_5296,03/24/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_1078,Transaction_5296,03/24/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_1078,Transaction_5297,03/24/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_1078,Transaction_5297,03/24/19,Product_0984,Nest-USA,1,79,6.5,Clicked
USER_1078,Transaction_5298,03/24/19,Product_0269,Apparel,1,18.99,6.5,Not Used
USER_1078,Transaction_5299,03/24/19,Product_0488,Apparel,1,13.59,6.5,Clicked
USER_1078,Transaction_5299,03/24/19,Product_0575,Apparel,1,17.59,6.5,Used
USER_1078,Transaction_5299,03/24/19,Product_0877,Drinkware,2,15.99,6.5,Used
USER_1078,Transaction_5299,03/24/19,Product_1074,Apparel,1,15.19,6.5,Used
USER_1078,Transaction_5300,03/24/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_1078,Transaction_5301,03/24/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_1078,Transaction_5302,03/24/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_1078,Transaction_5303,03/24/19,Product_0985,Nest-USA,5,79,6.5,Not Used
USER_1078,Transaction_5304,03/24/19,Product_0922,Apparel,1,10.99,6.5,Clicked
USER_0966,Transaction_5305,03/24/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0966,Transaction_5306,03/24/19,Product_0900,Drinkware,1,12.99,6.5,Used
USER_1127,Transaction_5306,03/24/19,Product_0948,Office,2,1.25,6.5,Clicked
USER_1127,Transaction_5306,03/24/19,Product_0949,Office,1,1.5,6.5,Used
USER_1127,Transaction_5307,03/24/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_1289,Transaction_5308,03/24/19,Product_0976,Nest-USA,1,119,6.5,Not Used
USER_1289,Transaction_5309,03/24/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_1289,Transaction_5310,03/24/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_1289,Transaction_5311,03/24/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_1289,Transaction_5311,03/24/19,Product_0985,Nest-USA,1,79,6.5,Clicked
USER_1289,Transaction_5312,03/24/19,Product_0983,Nest-USA,2,119,6.5,Clicked
USER_1289,Transaction_5313,03/25/19,Product_0976,Nest-USA,2,119,6.5,Used
USER_1289,Transaction_5314,03/25/19,Product_0983,Nest-USA,5,119,6.5,Used
USER_1289,Transaction_5314,03/25/19,Product_0985,Nest-USA,2,79,6.5,Not Used
USER_1289,Transaction_5315,03/25/19,Product_0872,Bags,1,10.99,6.5,Not Used
USER_1289,Transaction_5315,03/25/19,Product_1057,Apparel,1,19.99,6.5,Used
USER_1289,Transaction_5316,03/25/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_1289,Transaction_5317,03/25/19,Product_0917,Lifestyle,1,2.8,6.5,Used
USER_1289,Transaction_5317,03/25/19,Product_0918,Lifestyle,1,2.8,6.5,Clicked
USER_1289,Transaction_5317,03/25/19,Product_0950,Fun,1,7.19,6.5,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0184,Office,1,1.59,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0185,Office,3,2.39,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0195,Lifestyle,1,3.19,24.37,Not Used
USER_1289,Transaction_5318,03/25/19,Product_0293,Apparel,2,13.59,24.37,Used
USER_1289,Transaction_5318,03/25/19,Product_0807,Apparel,1,19.99,24.37,Not Used
USER_1289,Transaction_5318,03/25/19,Product_0844,Bags,2,3.99,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0854,Bags,6,3.99,24.37,Not Used
USER_1289,Transaction_5318,03/25/19,Product_0862,Lifestyle,1,18.39,24.37,Not Used
USER_1289,Transaction_5318,03/25/19,Product_0870,Lifestyle,5,1.59,24.37,Used
USER_1289,Transaction_5318,03/25/19,Product_0877,Drinkware,1,15.99,24.37,Not Used
USER_1289,Transaction_5318,03/25/19,Product_0882,Drinkware,2,15.19,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0904,Office,1,1.59,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0907,Lifestyle,3,1.59,24.37,Not Used
USER_1289,Transaction_5318,03/25/19,Product_0944,Office,2,3.19,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0951,Office,2,2.39,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0963,Office,1,3.19,24.37,Clicked
USER_1289,Transaction_5318,03/25/19,Product_0965,Office,2,7.99,24.37,Used
USER_1289,Transaction_5318,03/25/19,Product_0970,Office,1,1.59,24.37,Used
USER_1289,Transaction_5319,03/25/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_1289,Transaction_5320,03/25/19,Product_0215,Apparel,2,17.59,6.5,Used
USER_1289,Transaction_5320,03/25/19,Product_0333,Apparel,1,67.19,6.5,Clicked
USER_1289,Transaction_5321,03/25/19,Product_0922,Apparel,1,10.99,6.5,Clicked
USER_1289,Transaction_5322,03/25/19,Product_0976,Nest-USA,1,119,6.5,Not Used
USER_1289,Transaction_5323,03/25/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_1289,Transaction_5324,03/25/19,Product_0983,Nest-USA,2,119,6.5,Clicked
USER_1289,Transaction_5325,03/25/19,Product_0486,Apparel,1,16.99,6.5,Clicked
USER_1289,Transaction_5325,03/25/19,Product_0487,Apparel,1,16.99,6.5,Clicked
USER_1289,Transaction_5326,03/25/19,Product_0976,Nest-USA,2,119,22.29,Used
USER_1289,Transaction_5326,03/25/19,Product_0981,Nest-USA,1,149,22.29,Clicked
USER_1289,Transaction_5326,03/25/19,Product_0983,Nest-USA,1,119,22.29,Clicked
USER_1289,Transaction_5327,03/25/19,Product_0460,Apparel,1,31.99,6.5,Clicked
USER_1289,Transaction_5327,03/25/19,Product_1028,Apparel,1,15.19,6.5,Clicked
USER_1289,Transaction_5327,03/25/19,Product_1082,Apparel,1,15.19,6.5,Used
USER_1289,Transaction_5327,03/25/19,Product_1102,Apparel,1,44.79,6.5,Used
USER_1289,Transaction_5327,03/25/19,Product_1129,Apparel,1,15.19,6.5,Not Used
USER_1289,Transaction_5327,03/25/19,Product_1131,Apparel,1,15.19,6.5,Used
USER_1289,Transaction_5328,03/25/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_1289,Transaction_5329,03/25/19,Product_0185,Office,1,2.39,6.5,Used
USER_1289,Transaction_5329,03/25/19,Product_0283,Apparel,1,13.59,6.5,Not Used
USER_1289,Transaction_5329,03/25/19,Product_0310,Apparel,1,13.59,6.5,Used
USER_1289,Transaction_5329,03/25/19,Product_0849,Bags,1,2.8,6.5,Used
USER_1289,Transaction_5329,03/25/19,Product_0904,Office,1,1.59,6.5,Used
USER_1289,Transaction_5330,03/25/19,Product_0271,Apparel,1,18.99,6.5,Clicked
USER_1289,Transaction_5330,03/25/19,Product_0297,Apparel,1,16.99,6.5,Not Used
USER_1289,Transaction_5331,03/25/19,Product_0746,Apparel,1,23.99,16.85,Used
USER_1289,Transaction_5331,03/25/19,Product_0927,Headgear,1,21.99,16.85,Clicked
USER_1289,Transaction_5331,03/25/19,Product_0931,Office,1,3.99,16.85,Used
USER_1289,Transaction_5331,03/25/19,Product_0936,Office,1,28.99,16.85,Used
USER_1289,Transaction_5331,03/25/19,Product_0944,Office,2,3.99,16.85,Clicked
USER_1289,Transaction_5331,03/25/19,Product_0966,Office,1,1.99,16.85,Used
USER_1289,Transaction_5331,03/25/19,Product_0973,Lifestyle,1,1.5,16.85,Clicked
USER_1289,Transaction_5332,03/25/19,Product_0047,Apparel,1,19.99,6.5,Used
USER_1289,Transaction_5333,03/25/19,Product_0858,Bags,1,99.99,6.5,Used
USER_1289,Transaction_5334,03/25/19,Product_0283,Apparel,1,13.59,6.5,Used
USER_1289,Transaction_5334,03/25/19,Product_0391,Apparel,1,13.59,6.5,Clicked
USER_1289,Transaction_5335,03/25/19,Product_1023,Apparel,1,16.99,6.5,Used
USER_1289,Transaction_5336,03/25/19,Product_1137,Apparel,1,10.99,6.5,Clicked
USER_1289,Transaction_5337,03/25/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_1289,Transaction_5338,03/25/19,Product_0854,Bags,1,4.99,6.5,Clicked
USER_1289,Transaction_5338,03/25/19,Product_0922,Apparel,1,10.99,6.5,Clicked
USER_1289,Transaction_5338,03/25/19,Product_0937,Office,1,1.99,6.5,Clicked
USER_1289,Transaction_5338,03/25/19,Product_0946,Office,1,5.5,6.5,Used
USER_1289,Transaction_5339,03/25/19,Product_0766,Apparel,1,13.59,6.5,Not Used
USER_1289,Transaction_5340,03/25/19,Product_0331,Apparel,1,83.99,15.75,Used
USER_1289,Transaction_5341,03/25/19,Product_0203,Apparel,1,16.99,6.5,Not Used
USER_0139,Transaction_5341,03/25/19,Product_0922,Apparel,1,10.99,6.5,Used
USER_0139,Transaction_5342,03/25/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_0139,Transaction_5342,03/25/19,Product_0985,Nest-USA,5,79,6.5,Clicked
USER_0139,Transaction_5343,03/25/19,Product_0979,Nest-Canada,1,149,8.7,Clicked
USER_0139,Transaction_5344,03/25/19,Product_0984,Nest-USA,1,79,6.5,Clicked
USER_0139,Transaction_5345,03/25/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_0139,Transaction_5346,03/25/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_0139,Transaction_5347,03/25/19,Product_0981,Nest-USA,1,149,6.5,Used
USER_0139,Transaction_5347,03/25/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0139,Transaction_5348,03/25/19,Product_0983,Nest-USA,2,119,20.22,Clicked
USER_0139,Transaction_5349,03/25/19,Product_0093,Apparel,1,23.99,6.5,Clicked
USER_0139,Transaction_5349,03/25/19,Product_0735,Apparel,1,30.39,6.5,Used
USER_0139,Transaction_5349,03/25/19,Product_0747,Apparel,1,19.19,6.5,Clicked
USER_0139,Transaction_5349,03/25/19,Product_0951,Office,1,2.39,6.5,Clicked
USER_0139,Transaction_5349,03/25/19,Product_0965,Office,1,7.99,6.5,Not Used
USER_0139,Transaction_5350,03/26/19,Product_0207,Apparel,1,18.99,6.5,Clicked
USER_0139,Transaction_5350,03/26/19,Product_0300,Apparel,1,18.99,6.5,Not Used
USER_0139,Transaction_5351,03/26/19,Product_0934,Office,15,1.5,75,Used
USER_0139,Transaction_5351,03/26/19,Product_0936,Office,2,28.99,75,Used
USER_0139,Transaction_5351,03/26/19,Product_0970,Office,20,1.99,75,Used
USER_0139,Transaction_5352,03/26/19,Product_0034,Apparel,1,18.99,6.5,Used
USER_0139,Transaction_5352,03/26/19,Product_0203,Apparel,1,16.99,6.5,Not Used
USER_0361,Transaction_5353,03/26/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_0361,Transaction_5353,03/26/19,Product_0983,Nest-USA,4,119,6.5,Used
USER_0361,Transaction_5354,03/26/19,Product_0982,Nest-Canada,1,199,8.7,Clicked
USER_0361,Transaction_5354,03/26/19,Product_0987,Nest-Canada,1,104,8.7,Not Used
USER_0361,Transaction_5354,03/26/19,Product_0988,Nest-Canada,2,104,8.7,Used
USER_0361,Transaction_5355,03/26/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_0361,Transaction_5356,03/26/19,Product_0847,Bags,2,4.99,6.5,Used
USER_0928,Transaction_5356,03/26/19,Product_0849,Bags,2,3.5,6.5,Used
USER_0928,Transaction_5356,03/26/19,Product_0908,Drinkware,5,1.99,6.5,Used
USER_0928,Transaction_5356,03/26/19,Product_0922,Apparel,1,10.99,6.5,Clicked
USER_0928,Transaction_5357,03/26/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_0928,Transaction_5358,03/26/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_0928,Transaction_5359,03/26/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0928,Transaction_5360,03/26/19,Product_0981,Nest-USA,2,149,6.5,Used
USER_0928,Transaction_5361,03/26/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_0928,Transaction_5362,03/26/19,Product_0317,Apparel,1,52.07,6.5,Clicked
USER_0928,Transaction_5363,03/26/19,Product_0976,Nest-USA,2,119,6.5,Clicked
USER_0928,Transaction_5364,03/26/19,Product_0981,Nest-USA,1,149,6.5,Not Used
USER_0928,Transaction_5365,03/26/19,Product_0976,Nest-USA,1,119,20.85,Used
USER_0928,Transaction_5366,03/26/19,Product_0981,Nest-USA,2,149,6.5,Used
USER_1376,Transaction_5367,03/26/19,Product_0365,Apparel,1,76.99,6.5,Clicked
USER_1376,Transaction_5368,03/26/19,Product_0976,Nest-USA,2,119,6.5,Clicked
USER_1376,Transaction_5369,03/26/19,Product_0177,Bottles,12,2.39,6.5,Clicked
USER_1376,Transaction_5369,03/26/19,Product_0185,Office,1,2.39,6.5,Clicked
USER_1376,Transaction_5369,03/26/19,Product_0904,Office,12,1.59,6.5,Used
USER_1376,Transaction_5369,03/26/19,Product_0948,Office,12,1,6.5,Clicked
USER_1376,Transaction_5370,03/26/19,Product_0981,Nest-USA,1,149,6.5,Used
USER_1376,Transaction_5371,03/26/19,Product_0201,Apparel,1,16.99,67.67,Clicked
USER_1376,Transaction_5371,03/26/19,Product_0202,Apparel,2,16.99,67.67,Used
USER_1376,Transaction_5371,03/26/19,Product_0203,Apparel,1,16.99,67.67,Used
USER_1376,Transaction_5371,03/26/19,Product_0282,Apparel,1,16.99,67.67,Used
USER_1376,Transaction_5371,03/26/19,Product_0283,Apparel,2,16.99,67.67,Used
USER_1376,Transaction_5371,03/26/19,Product_0284,Apparel,3,16.99,67.67,Used
USER_1376,Transaction_5371,03/26/19,Product_0285,Apparel,1,16.99,67.67,Not Used
USER_1376,Transaction_5371,03/26/19,Product_0295,Apparel,1,16.99,67.67,Clicked
USER_1376,Transaction_5371,03/26/19,Product_0847,Bags,5,4.99,67.67,Used
USER_1376,Transaction_5371,03/26/19,Product_0854,Bags,5,4.99,67.67,Not Used
USER_1376,Transaction_5371,03/26/19,Product_0904,Office,25,1.99,67.67,Clicked
USER_1376,Transaction_5371,03/26/19,Product_0931,Office,50,3.99,67.67,Clicked
USER_1376,Transaction_5372,03/26/19,Product_0329,Apparel,1,67.19,12.48,Used
USER_1376,Transaction_5372,03/26/19,Product_0861,Backpacks,1,79.99,12.48,Clicked
USER_1376,Transaction_5372,03/26/19,Product_0892,Drinkware,1,19.99,12.48,Used
USER_1376,Transaction_5373,03/26/19,Product_0357,Apparel,1,41.99,6.5,Used
USER_1376,Transaction_5373,03/26/19,Product_0637,Apparel,1,59.99,6.5,Not Used
USER_1376,Transaction_5373,03/26/19,Product_0850,More Bags,1,17.59,6.5,Used
USER_1376,Transaction_5374,03/26/19,Product_0211,Apparel,1,21.99,6.5,Not Used
USER_1376,Transaction_5374,03/26/19,Product_0922,Apparel,1,10.99,6.5,Clicked
USER_1376,Transaction_5375,03/26/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_1376,Transaction_5376,03/26/19,Product_0181,Drinkware,1,12.99,6.5,Not Used
USER_1376,Transaction_5376,03/26/19,Product_0847,Bags,1,4.99,6.5,Clicked
USER_1376,Transaction_5376,03/26/19,Product_0945,Office,1,2.99,6.5,Clicked
USER_1376,Transaction_5377,03/26/19,Product_0518,Apparel,1,44.79,6.5,Used
USER_1376,Transaction_5378,03/26/19,Product_0983,Nest-USA,2,119,6.5,Not Used
USER_1376,Transaction_5378,03/26/19,Product_0984,Nest-USA,2,79,6.5,Not Used
USER_1376,Transaction_5379,03/26/19,Product_0983,Nest-USA,2,119,6.5,Used
USER_1376,Transaction_5380,03/26/19,Product_0274,Apparel,1,19.99,6.5,Clicked
USER_1376,Transaction_5380,03/26/19,Product_0363,Apparel,1,76.99,6.5,Not Used
USER_0680,Transaction_5380,03/26/19,Product_0616,Apparel,1,19.99,6.5,Used
USER_0680,Transaction_5380,03/26/19,Product_0621,Apparel,1,65.09,6.5,Clicked
USER_0680,Transaction_5380,03/26/19,Product_0775,Apparel,1,37.99,6.5,Clicked
USER_0680,Transaction_5381,03/26/19,Product_0715,Apparel,1,19.19,6.5,Used
USER_0680,Transaction_5381,03/26/19,Product_0722,Apparel,1,30.39,6.5,Used
USER_0680,Transaction_5382,03/26/19,Product_0869,Housewares,2,2,6.5,Clicked
USER_0680,Transaction_5382,03/26/19,Product_0976,Nest-USA,1,119,6.5,Clicked
USER_0680,Transaction_5383,03/26/19,Product_0983,Nest-USA,2,119,6.5,Used
USER_0683,Transaction_5384,03/26/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_1428,Transaction_5384,03/26/19,Product_0984,Nest-USA,1,79,6.5,Used
USER_1428,Transaction_5385,03/26/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_1428,Transaction_5386,03/26/19,Product_0004,Apparel,1,15.99,18.36,Clicked
USER_1428,Transaction_5386,03/26/19,Product_0224,Apparel,1,15.99,18.36,Clicked
USER_1428,Transaction_5387,03/26/19,Product_0983,Nest-USA,2,119,6.5,Clicked
USER_1428,Transaction_5388,03/26/19,Product_0983,Nest-USA,3,119,6.5,Not Used
USER_1428,Transaction_5389,03/26/19,Product_0985,Nest-USA,1,79,6.5,Clicked
USER_1428,Transaction_5390,03/26/19,Product_0047,Apparel,1,15.99,6.5,Clicked
USER_1428,Transaction_5391,03/26/19,Product_0976,Nest-USA,3,119,6.5,Used
USER_1428,Transaction_5391,03/26/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_1428,Transaction_5392,03/26/19,Product_0983,Nest-USA,1,119,6.5,Not Used
USER_1428,Transaction_5393,03/26/19,Product_0981,Nest-USA,1,149,6.5,Not Used
USER_1428,Transaction_5393,03/26/19,Product_0984,Nest-USA,3,79,6.5,Clicked
USER_1428,Transaction_5394,03/26/19,Product_0984,Nest-USA,1,79,6.5,Used
USER_1428,Transaction_5395,03/27/19,Product_1137,Apparel,1,10.99,6.5,Clicked
USER_1428,Transaction_5396,03/27/19,Product_0195,Lifestyle,1,3.99,6.5,Used
USER_1428,Transaction_5396,03/27/19,Product_0847,Bags,2,4.99,6.5,Not Used
USER_0661,Transaction_5396,03/27/19,Product_0902,Office,4,1.5,6.5,Clicked
USER_0977,Transaction_5396,03/27/19,Product_0931,Office,8,3.99,6.5,Used
USER_0977,Transaction_5397,03/27/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_0977,Transaction_5397,03/27/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_0977,Transaction_5398,03/27/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_0977,Transaction_5399,03/27/19,Product_0283,Apparel,1,13.59,6.5,Clicked
USER_0977,Transaction_5400,03/27/19,Product_0451,Apparel,1,19.99,30,Clicked
USER_1368,Transaction_5400,03/27/19,Product_0453,Apparel,1,19.99,30,Clicked
USER_0624,Transaction_5401,03/27/19,Product_0976,Nest-USA,2,119,6.5,Clicked
USER_0624,Transaction_5401,03/27/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_1097,Transaction_5402,03/27/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_1097,Transaction_5403,03/27/19,Product_0284,Apparel,1,13.59,6.5,Used
USER_1097,Transaction_5403,03/27/19,Product_0898,Drinkware,1,7.19,6.5,Not Used
USER_1097,Transaction_5404,03/27/19,Product_0858,Bags,2,99.99,26.43,Used
USER_1097,Transaction_5405,03/27/19,Product_0184,Office,50,1.99,6.5,Clicked
USER_1097,Transaction_5405,03/27/19,Product_0416,Apparel,1,18.99,6.5,Clicked
USER_1097,Transaction_5405,03/27/19,Product_0907,Lifestyle,40,1.99,6.5,Not Used
USER_1097,Transaction_5405,03/27/19,Product_0914,Office,100,0.99,6.5,Clicked
USER_1097,Transaction_5405,03/27/19,Product_0915,Lifestyle,100,3.5,6.5,Clicked
USER_0199,Transaction_5405,03/27/19,Product_0922,Apparel,48,10.99,6.5,Clicked
USER_0199,Transaction_5405,03/27/19,Product_0931,Office,30,3.99,6.5,Used
USER_0199,Transaction_5405,03/27/19,Product_0966,Office,100,1.99,6.5,Used
USER_0199,Transaction_5405,03/27/19,Product_0970,Office,50,1.99,6.5,Not Used
USER_0199,Transaction_5406,03/27/19,Product_0323,Apparel,1,79.19,6.5,Clicked
USER_0199,Transaction_5407,03/27/19,Product_0520,Apparel,1,44.79,6.5,Clicked
USER_0199,Transaction_5407,03/27/19,Product_0658,Apparel,1,44.79,6.5,Not Used
USER_0199,Transaction_5407,03/27/19,Product_0829,Apparel,1,35.2,6.5,Used
USER_0199,Transaction_5407,03/27/19,Product_0864,Bags,1,79.99,6.5,Used
USER_0199,Transaction_5408,03/27/19,Product_0981,Nest-USA,5,149,6.5,Used
USER_0254,Transaction_5409,03/27/19,Product_0981,Nest-USA,1,149,6.5,Not Used
USER_0254,Transaction_5409,03/27/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0254,Transaction_5410,03/27/19,Product_0985,Nest-USA,5,79,6.5,Clicked
USER_0254,Transaction_5411,03/27/19,Product_0983,Nest-USA,2,119,6.5,Used
USER_0254,Transaction_5412,03/27/19,Product_0339,Apparel,1,74.99,75,Used
USER_0254,Transaction_5412,03/27/19,Product_0933,Office,2,5.99,75,Used
USER_0254,Transaction_5412,03/27/19,Product_0938,Office,2,39.99,75,Used
USER_0254,Transaction_5413,03/27/19,Product_0983,Nest-USA,2,119,6.5,Clicked
USER_0254,Transaction_5414,03/27/19,Product_0981,Nest-USA,2,149,6.5,Used
USER_0254,Transaction_5415,03/27/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_0254,Transaction_5416,03/27/19,Product_0985,Nest-USA,3,79,6.5,Not Used
USER_0254,Transaction_5417,03/27/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0254,Transaction_5418,03/27/19,Product_0979,Nest-Canada,3,149,8.7,Clicked
USER_0254,Transaction_5419,03/27/19,Product_0152,Apparel,1,23.99,6.5,Clicked
USER_0254,Transaction_5420,03/27/19,Product_0954,Office,58,3.99,6.5,Used
USER_0193,Transaction_5420,03/27/19,Product_0963,Office,57,3.99,6.5,Clicked
USER_0193,Transaction_5421,03/27/19,Product_0915,Lifestyle,10,2.8,12.48,Used
USER_0193,Transaction_5421,03/27/19,Product_0945,Office,10,2.39,12.48,Clicked
USER_0193,Transaction_5421,03/27/19,Product_0972,Lifestyle,5,3.99,12.48,Clicked
USER_0193,Transaction_5422,03/27/19,Product_0722,Apparel,1,37.99,6.5,Clicked
USER_0193,Transaction_5423,03/27/19,Product_0968,Office,35,4.79,29.95,Clicked
USER_0193,Transaction_5424,03/27/19,Product_0981,Nest-USA,4,149,6.5,Used
USER_0193,Transaction_5425,03/27/19,Product_0324,Apparel,1,79.19,6.5,Clicked
USER_0193,Transaction_5425,03/27/19,Product_0882,Drinkware,1,15.19,6.5,Used
USER_0193,Transaction_5426,03/27/19,Product_0885,Drinkware,1,9.99,14.41,Not Used
USER_0193,Transaction_5426,03/27/19,Product_0901,Drinkware,1,3.5,14.41,Not Used
USER_0193,Transaction_5426,03/27/19,Product_0972,Lifestyle,1,4.99,14.41,Clicked
USER_0193,Transaction_5427,03/27/19,Product_0981,Nest-USA,2,149,6.5,Clicked
USER_0193,Transaction_5428,03/27/19,Product_0985,Nest-USA,3,79,6.5,Used
USER_0193,Transaction_5429,03/27/19,Product_0981,Nest-USA,1,149,6.5,Used
USER_0193,Transaction_5430,03/27/19,Product_1095,Apparel,1,55.99,6.5,Clicked
USER_0193,Transaction_5431,03/27/19,Product_0981,Nest-USA,2,149,6.5,Used
USER_0193,Transaction_5432,03/27/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_0102,Transaction_5433,03/27/19,Product_0976,Nest-USA,1,199,6.5,Clicked
USER_0102,Transaction_5434,03/27/19,Product_0336,Apparel,1,59.99,6.5,Clicked
USER_0102,Transaction_5434,03/27/19,Product_0659,Apparel,1,44.79,6.5,Used
USER_0102,Transaction_5435,03/27/19,Product_0846,Bags,2,7.99,18.12,Used
USER_0102,Transaction_5435,03/27/19,Product_0891,Drinkware,2,19.99,18.12,Clicked
USER_0102,Transaction_5435,03/27/19,Product_0915,Lifestyle,4,2.8,18.12,Clicked
USER_0102,Transaction_5435,03/27/19,Product_1144,Office,2,6.39,18.12,Clicked
USER_0815,Transaction_5436,03/27/19,Product_0976,Nest-USA,1,119,6.5,Used
USER_0815,Transaction_5437,03/27/19,Product_0976,Nest-USA,1,119,6.5,Not Used
USER_0815,Transaction_5438,03/27/19,Product_0976,Nest-USA,2,119,6.5,Used
USER_0815,Transaction_5439,03/27/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0815,Transaction_5440,03/27/19,Product_0976,Nest-USA,4,119,6.5,Not Used
USER_0815,Transaction_5440,03/27/19,Product_0983,Nest-USA,1,119,6.5,Used
USER_0815,Transaction_5441,03/27/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_0815,Transaction_5442,03/27/19,Product_0377,Apparel,1,41.99,6.5,Clicked
USER_0815,Transaction_5442,03/27/19,Product_0985,Nest-USA,1,79,6.5,Not Used
USER_0815,Transaction_5443,03/27/19,Product_0184,Office,1,1.59,6.5,Clicked
USER_0815,Transaction_5443,03/27/19,Product_0363,Apparel,1,61.59,6.5,Clicked
USER_0815,Transaction_5444,03/27/19,Product_0152,Apparel,1,19.19,6.5,Not Used
USER_0815,Transaction_5444,03/27/19,Product_0164,Apparel,1,13.59,6.5,Clicked
USER_0815,Transaction_5445,03/27/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_0815,Transaction_5445,03/27/19,Product_0983,Nest-USA,1,119,6.5,Clicked
USER_0815,Transaction_5446,03/27/19,Product_0296,Apparel,1,13.59,6.5,Not Used
USER_0815,Transaction_5447,03/27/19,Product_0891,Drinkware,1,19.99,6.5,Used
USER_0815,Transaction_5448,03/27/19,Product_0982,Nest-Canada,1,199,8.7,Clicked
USER_0815,Transaction_5449,03/27/19,Product_0368,Apparel,1,87.99,6.5,Clicked
USER_0010,Transaction_5449,03/27/19,Product_0377,Apparel,1,41.99,6.5,Used
USER_0010,Transaction_5450,03/27/19,Product_0737,Apparel,1,13.59,15.75,Not Used
USER_0010,Transaction_5450,03/27/19,Product_0779,Apparel,1,19.19,15.75,Used
USER_0010,Transaction_5450,03/27/19,Product_0881,Drinkware,1,17.59,15.75,Clicked
USER_0010,Transaction_5450,03/27/19,Product_0888,Drinkware,1,17.59,15.75,Used
USER_0010,Transaction_5451,03/27/19,Product_0981,Nest-USA,1,149,6.5,Clicked
USER_0010,Transaction_5451,03/27/19,Product_0984,Nest-USA,2,79,6.5,Clicked
